lang,co,link,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,sum,tot
ka,Russia,https://ka.wikipedia.org/wiki/%E1%83%A0%E1%83%A3%E1%83%A1%E1%83%94%E1%83%97%E1%83%98, 0,  0,  20,  95, 61, 1,  75,  70, 52,  5, 0, 379, 70090
de,Russia,https://de.wikipedia.org/wiki/Russland, 0,  1, 125, 706,313, 4,1044, 968,339, 21, 1,3522,368418
el,Russia,https://el.wikipedia.org/wiki/%CE%A1%CF%89%CF%83%CE%AF%CE%B1, 0,  0,  10,  43, 37, 7,  29,  36,  9,  4, 0, 175, 68136
gu,Russia,https://gu.wikipedia.org/wiki/%E0%AA%B0%E0%AA%B6%E0%AA%BF%E0%AA%AF%E0%AA%BE, 0,  0,   1,   6, 18, 0,   9,   5,  1,  0, 0,  40, 11255
ht,Russia,https://ht.wikipedia.org/wiki/Risi, 0,  0,   1,   4,  1, 0,  10,   1,  2,  0, 0,  19,  6811
ha,Russia,https://ha.wikipedia.org/wiki/Rasha, 0,  0,   1,   9, 11, 0,  31,   9,  2,  0, 0,  63, 10527
haw,Russia,https://haw.wikipedia.org/wiki/R%C5%ABsia, 0,  1,   6,  33, 21, 0,  19,  83,  1,  0, 0, 164, 10840
hi,Russia,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%82%E0%A4%B8, 0,  0,  12,  11,  9, 0,  24,   7,  0,  2, 0,  65, 17511
hu,Russia,https://hu.wikipedia.org/wiki/Oroszorsz%C3%A1g, 0,  0,  11,  36, 37, 0,  95,  71, 44,  2, 0, 296, 88896
is,Russia,https://is.wikipedia.org/wiki/R%C3%BAssland, 0,  0,   0,   0,  0, 0,   0,   0,  0,  0, 0,   0, 27654
ig,Russia,https://ig.wikipedia.org/wiki/Mpaghara_Russia, 0,  0,   3,  18,  2, 0,  27,  24,  1,  0, 0,  75,  9897
id,Russia,https://id.wikipedia.org/wiki/Rusia, 0,  3,  33, 181, 81, 0, 253, 139,109, 13, 1, 813,111007
ga,Russia,https://ga.wikipedia.org/wiki/An_R%C3%BAis, 0,  0,   0,   4,  2, 0,   6,   9,  9,  0, 0,  30, 12515
it,Russia,https://it.wikipedia.org/wiki/Russia, 2,  0,  40, 241, 96, 3,  95, 190,107,  4, 0, 778,179646
ja,Russia,https://ja.wikipedia.org/wiki/%E3%83%AD%E3%82%B7%E3%82%A2,16,  0,  38, 378, 90, 0, 122, 327, 71, 39, 0,1081, 64080
jw,Russia,https://jv.wikipedia.org/wiki/Ruslan, 0,  0,   2,   0,  6, 0,   2,  16,  3,  0, 0,  29,  8868
kn,Russia,https://kn.wikipedia.org/wiki/%E0%B2%B0%E0%B2%B7%E0%B3%8D%E0%B2%AF%E0%B2%BE, 0,  0,  11,  45,113, 0,  63,  27, 12,  0, 0, 271,106892
kk,Russia,https://kk.wikipedia.org/wiki/%D0%A0%D0%B5%D1%81%D0%B5%D0%B9, 0,  0,   4,  80, 17, 4, 102, 118, 25,  2, 0, 352, 60154
km,Russia,https://km.wikipedia.org/wiki/%E1%9E%9A%E1%9E%BB%E1%9E%9F%E1%9F%92%E1%9E%9F%E1%9F%8A%E1%9E%B8, 0,  0, 106,  25, 20, 0,   5,  34,  0,  2, 0, 192,100325
ko,Russia,https://ko.wikipedia.org/wiki/%EB%9F%AC%EC%8B%9C%EC%95%84, 0,  0,   5,  34, 16,15,  35,  35, 14,  1, 0, 155, 49000
ku,Russia,https://ku.wikipedia.org/wiki/R%C3%BBsya, 0,  0,   0,   7, 10, 0,   8,   3,  2,  0, 0,  30, 11819
ky,Russia,https://ky.wikipedia.org/wiki/%D0%9E%D1%80%D1%83%D1%81%D0%B8%D1%8F, 0,  0,   7,  74, 67, 0,  70, 101, 28, 10, 0, 357, 58529
lo,Russia,https://lo.wikipedia.org/wiki/%E0%BA%9B%E0%BA%B0%E0%BB%80%E0%BA%97%E0%BA%94%E0%BA%A5%E0%BA%B1%E0%BA%94%E0%BB%80%E0%BA%8A%E0%BA%8D, 0,  0,   0,   4,  0, 0,   2,   3, 12,  0, 0,  21,  8144
la,Russia,https://la.wikipedia.org/wiki/Russia, 0,  0,  18,  37, 17, 0,  74,  87, 17,  5, 0, 255, 50697
lv,Russia,https://lv.wikipedia.org/wiki/Krievija, 0,  0,   3,  31, 23, 0,  33,  22,  9,  1, 0, 122, 73067
lt,Russia,https://lt.wikipedia.org/wiki/Rusija, 0,  0,   2,  33, 17, 2,  39,  11, 16,  0, 0, 120, 45224
lb,Russia,https://lb.wikipedia.org/wiki/Russland, 0, 20,   9, 114, 21, 0,  24,  86, 19,  6, 0, 299, 20933
mk,Russia,https://mk.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D0%B8%D1%98%D0%B0, 0,  0,   3,  72, 29, 0,  24,  53, 38,  2, 0, 221, 78421
mg,Russia,https://mg.wikipedia.org/wiki/Rosia, 0,  0,   7,  85, 12, 0,  70,  56,  1,  2, 0, 233, 20313
ms,Russia,https://ms.wikipedia.org/wiki/Rusia, 0,  1,  11,  35, 18, 0,  59,  47, 12,  1, 0, 184, 42337
ml,Russia,https://ml.wikipedia.org/wiki/%E0%B4%B1%E0%B4%B7%E0%B5%8D%E0%B4%AF, 1,  0,   3,   3,  1, 0,   6,   1,  1,  1, 0,  17, 19218
mt,Russia,https://mt.wikipedia.org/wiki/Russja, 0,  0,   1,   3, 15, 0,   9,   5, 11,  0, 0,  44, 14703
mi,Russia,https://mi.wikipedia.org/wiki/R%C5%ABhia, 0,  0,   0,   8,  2, 0,   9,  20,  1,  0, 0,  40,  7320
mr,Russia,https://mr.wikipedia.org/wiki/%E0%A4%B0%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%BE, 0,  0,   0,  14,  8, 0,   8,   6,  7,  0, 0,  43, 13430
mn,Russia,https://mn.wikipedia.org/wiki/%D0%9E%D1%80%D0%BE%D1%81%D1%8B%D0%BD_%D0%A5%D0%BE%D0%BB%D0%B1%D0%BE%D0%BE%D0%BD%D1%8B_%D0%A3%D0%BB%D1%81, 0,  0,   6,  34, 42, 0,  52,  40, 22,  7, 0, 203, 39132
my,Russia,https://my.wikipedia.org/wiki/%E1%80%9B%E1%80%AF%E1%80%9B%E1%80%BE%E1%80%AC%E1%80%B8%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6, 0,  0,  41, 116, 28, 0,  29,  58, 29,  3, 0, 304, 15909
ne,Russia,https://ne.wikipedia.org/wiki/%E0%A4%B0%E0%A5%81%E0%A4%B8, 0,  2,   1,  12,  3, 0,  22,  13,  9,  0, 0,  62, 16307
no,Russia,https://no.wikipedia.org/wiki/Russland, 0,  0,  33,  93, 40, 0,  83, 154, 19,  1, 1, 424,120689
ps,Russia,https://ps.wikipedia.org/wiki/%D8%B1%D9%88%D8%B3%DB%8C%D9%87, 0,  0,   0,   7,  1, 0,   5,   4,  4,  0, 0,  21,  8434
fa,Russia,https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B3%DB%8C%D9%87, 0,  0,  19, 157, 31, 4,  78, 112, 60,  3, 5, 469, 60460
pl,Russia,https://pl.wikipedia.org/wiki/Rosja, 0,  0,  10, 139, 30, 0, 371,  81, 21,  5, 0, 657,182253
pt,Russia,https://pt.wikipedia.org/wiki/R%C3%BAssia, 7,  2,  53, 133, 96, 0,  83, 142,128,  1, 0, 645,160274
pa,Russia,https://pa.wikipedia.org/wiki/%E0%A8%B0%E0%A9%82%E0%A8%B8, 0,  0,   1,  12,  7, 0,   9,   9,  1,  0, 0,  39,  9466
ro,Russia,https://ro.wikipedia.org/wiki/Rusia, 0,  0,  29, 112, 47, 0,  77, 212,130,  2, 0, 609,212266
ru,Russia,https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F, 0,405, 180,1506,225,65,1917, 848,103,  4,14,5267,296884
sm,Russia,https://sm.wikipedia.org/wiki/Rusia, 0,  0,   2,  10,  1, 0,  15,  16,  7,  5, 0,  56,  7819
gd,Russia,https://gd.wikipedia.org/wiki/An_Ruis, 0,  0,   1,  11,  2, 0,  23,   9,  3,  2, 0,  51, 15723
sr,Russia,https://sr.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D0%B8%D1%98%D0%B0, 0,  0,   8,  48, 41, 0,  98, 117, 27,  1, 0, 340,122134
st,Russia,https://st.wikipedia.org/wiki/Rashea, 0,  0,   0,   1,  0, 0,   2,   2,  0,  0, 0,   5,  5692
sn,Russia,https://sn.wikipedia.org/wiki/Rhashiya, 0,  0,   0,   0,  0, 0,   3,   2,  0,  0, 0,   5,  6548
sd,Russia,https://sd.wikipedia.org/wiki/%D8%B1%D9%88%D8%B3, 0,  2,  12,  91, 62, 0,  94, 128, 31,  4, 0, 424, 54089
si,Russia,https://si.wikipedia.org/wiki/%E0%B6%BB%E0%B7%94%E0%B7%83%E0%B7%92%E0%B6%BA%E0%B7%8F%E0%B7%80, 0,  1,   0,   5,  2, 0,   2,   4,  0,  0, 0,  14, 12735
sk,Russia,https://sk.wikipedia.org/wiki/Rusko, 0,  1,   7,  33, 19, 0,   8,  38, 19,  2, 0, 127,114402
sl,Russia,https://sl.wikipedia.org/wiki/Rusija, 0,  0,   0,   8,  6, 0,   5,  18,  6,  0, 0,  43, 22261
so,Russia,https://so.wikipedia.org/wiki/Ruushka, 0,  0,   1,   9,  4, 0,   5,  13,  8,  0, 0,  40, 13128
es,Russia,https://es.wikipedia.org/wiki/Rusia, 7,  3,  38, 156, 66, 0, 111, 166, 80,  3, 0, 630,221197
su,Russia,https://su.wikipedia.org/wiki/Rusia, 0,  0,   0,   2,  5, 0,   4,   3,  2,  0, 0,  16,  9833
sw,Russia,https://sw.wikipedia.org/wiki/Urusi, 0,  1,  14,  28, 38, 0,  80,  50, 36,  2, 0, 249, 34963
sv,Russia,https://sv.wikipedia.org/wiki/Ryssland, 0,  0,  16,  50, 36, 4,  36,  76, 26,  1, 0, 245, 88241
tg,Russia,https://tg.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D0%B8%D1%8F, 0,  0,   0,   2,  5, 0,   6,  14,  7,  0, 0,  34, 17670
ta,Russia,https://ta.wikipedia.org/wiki/%E0%AE%89%E0%AE%B0%E0%AF%81%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%BE, 0,  1,   0,   5,  6, 0,  29,  23,  4,  0, 0,  68, 61910
te,Russia,https://te.wikipedia.org/wiki/%E0%B0%B0%E0%B0%B7%E0%B1%8D%E0%B0%AF%E0%B0%BE, 0,  0,  24, 169, 30, 0,  96, 103, 23, 11, 0, 456,180459
th,Russia,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%80%E0%B8%8B%E0%B8%B5%E0%B8%A2, 3,  1,  85, 528,414, 0, 551, 504,131, 38, 3,2258, 96316
tr,Russia,https://tr.wikipedia.org/wiki/Rusya, 0,  0,  21,  88, 73, 1, 146, 173,123,  2, 0, 627,140411
uk,Russia,https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D1%81%D1%96%D1%8F, 0,  0,   8,  59, 19, 0,  43,  44, 21,  2, 0, 196,102187
ur,Russia,https://ur.wikipedia.org/wiki/%D8%B1%D9%88%D8%B3, 0,  0,   0,   7,  3, 0,  12,   8,  3,  3, 0,  36, 15886
uz,Russia,https://uz.wikipedia.org/wiki/Rossiya, 0,  0,  12,  64, 55, 0,  68, 138, 28,  8, 0, 373, 78043
vi,Russia,https://vi.wikipedia.org/wiki/Nga, 9,  0, 116, 579,180, 0, 141, 457,132, 12, 0,1626,191484
cy,Russia,https://cy.wikipedia.org/wiki/Rwsia, 0,  0,   4,  22, 12, 0,  44,  16, 14,  4, 0, 116, 37346
xh,Russia,https://xh.wikipedia.org/wiki/IRashiya, 0,  0,   2,   0,  0, 0,   0,   2,  0,  0, 0,   4,  5348
yi,Russia,https://yi.wikipedia.org/wiki/%D7%A8%D7%95%D7%A1%D7%9C%D7%90%D7%A0%D7%93, 0,  0,   5,  42, 72, 0,  39, 190, 71,  5, 0, 424, 98787
yo,Russia,https://yo.wikipedia.org/wiki/R%E1%BB%8D%CC%81s%C3%AD%C3%A0, 0,  0,   3,  29, 10, 0,   3,  22,  4,  0, 0,  71, 11097
zu,Russia,https://zu.wikipedia.org/wiki/IRashiya, 0,  0,   1,   0,  0, 0,   1,   3,  0,  0, 0,   5,  7148
af,Rwanda,https://af.wikipedia.org/wiki/Rwanda, 0,  0,   7,  21,  5, 0,  27,  14, 10,  0, 1,  85, 19383
sq,Rwanda,https://sq.wikipedia.org/wiki/Ruanda, 0,  0,   0,   4,  1, 0,   2,   1,  2,  0, 0,  10,  8462
am,Rwanda,https://am.wikipedia.org/wiki/%E1%88%A9%E1%8B%8B%E1%8A%95%E1%8B%B3, 0,  0,   0,   0,  0, 0,   1,  10,  0,  0, 0,  11,  5488
ar,Rwanda,https://ar.wikipedia.org/wiki/%D8%B1%D9%88%D8%A7%D9%86%D8%AF%D8%A7, 0,  0,  12,  56, 43, 0,  56,  99, 36,  5, 0, 307, 80915
hy,Rwanda,https://hy.wikipedia.org/wiki/%D5%8C%D5%B8%D6%82%D5%A1%D5%B6%D5%A4%D5%A1, 0,  0,   2,   3,  3, 0,   6,   5,  8,  0, 0,  27, 13663
az,Rwanda,https://az.wikipedia.org/wiki/Ruanda, 0,  0,   1,   5,  4, 1,   4,   9,  5,  0, 0,  29,  9437
eu,Rwanda,https://eu.wikipedia.org/wiki/Ruanda, 0,  1,  12,  23, 25, 0,  20,  19,  0,  0, 0, 100, 23511
be,Rwanda,https://be.wikipedia.org/wiki/%D0%A0%D1%83%D0%B0%D0%BD%D0%B4%D0%B0, 2,  0,   0,   2,  0, 0,   2,   6,  1,  0, 0,  13, 11423
bn,Rwanda,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BE, 0,  0,   3,   2,  3, 0,   1,   3,  4,  0, 0,  16, 10084
bs,Rwanda,https://bs.wikipedia.org/wiki/Ruanda, 0,  0,   0,   6,  1, 0,  14,   6,  0,  0, 0,  27, 14055
bg,Rwanda,https://bg.wikipedia.org/wiki/%D0%A0%D1%83%D0%B0%D0%BD%D0%B4%D0%B0, 0,  0,   1,   2,  2, 0,  12,  11,  0,  0, 0,  28, 13409
ca,Rwanda,https://ca.wikipedia.org/wiki/Ruanda, 0,  0,  16,  24, 34, 0,  14,  21, 16,  3, 0, 128, 62942
ceb,Rwanda,https://ceb.wikipedia.org/wiki/Rwanda, 0,  0,   0,   1,  0, 0,   0,   3,  0,  0, 0,   4,  5605
zh,Rwanda,https://zh.wikipedia.org/wiki/%E5%8D%A2%E6%97%BA%E8%BE%BE, 0,  0,  36, 187, 67, 0, 321, 161,158, 15, 0, 945, 50973
co,Rwanda,https://co.wikipedia.org/wiki/Ruanda, 0,  0,   0,   2,  1, 0,   1,   4,  0,  0, 0,   8,  4958
hr,Rwanda,https://hr.wikipedia.org/wiki/Ruanda, 0,  0,   0,   6,  2, 0,   6,  10,  6,  0, 0,  30, 14824
cs,Rwanda,https://cs.wikipedia.org/wiki/Rwanda, 0,  0,   1,  12, 12, 0,   6,  14,  2,  1, 0,  48, 23041
da,Rwanda,https://da.wikipedia.org/wiki/Rwanda, 0,  0,   3,   5,  7, 0,   5,   9,  0,  0, 0,  29, 12522
nl,Rwanda,https://nl.wikipedia.org/wiki/Rwanda, 0,  0,  10,  17, 16, 0,  13,  26,  6,  0, 0,  88, 29639
en,Rwanda,https://en.wikipedia.org/wiki/Rwanda, 0,  1,  41, 116, 87, 0, 156, 140, 41,  4, 0, 586,138622
eo,Rwanda,https://eo.wikipedia.org/wiki/Ruando, 0,  0,  11,  17,  8, 0,  10,  31, 20,  0, 0,  97, 25167
et,Rwanda,https://et.wikipedia.org/wiki/Rwanda, 0,  0,   9,  30, 54, 0,  46,  38, 19,  4, 0, 200, 71984
tl,Rwanda,https://tl.wikipedia.org/wiki/Rwanda, 0,  0,   0,   0,  2, 0,   5,   2,  0,  0, 0,   9,  6609
fi,Rwanda,https://fi.wikipedia.org/wiki/Ruanda, 0,  0,   5,  16, 15, 0,   9,   8,  6,  0, 0,  59, 36052
fr,Rwanda,https://fr.wikipedia.org/wiki/Rwanda, 0,  0,  38,  93, 57, 0,  40, 108, 64,  1, 0, 401, 82430
fy,Rwanda,https://fy.wikipedia.org/wiki/R%C3%BBanda, 0,  0,   0,   6,  2, 0,   5,  26, 19,  0, 0,  58,  7335
gl,Rwanda,https://gl.wikipedia.org/wiki/Ruanda, 0,  0,   3,  13,  5, 0,   9,  20, 15,  0, 0,  65, 15442
ka,Rwanda,https://ka.wikipedia.org/wiki/%E1%83%A0%E1%83%A3%E1%83%90%E1%83%9C%E1%83%93%E1%83%90, 0,  0,  25,  87, 46, 0,  68,  55, 40,  6, 0, 327, 63224
de,Rwanda,https://de.wikipedia.org/wiki/Ruanda, 0,  0,  43, 173,106, 0, 239, 299, 80,  7, 0, 947,106789
el,Rwanda,https://el.wikipedia.org/wiki/%CE%A1%CE%BF%CF%85%CE%AC%CE%BD%CF%84%CE%B1, 0,  0,   1,   8,  3, 1,   1,  18,  3,  0, 0,  35, 15910
gu,Rwanda,https://gu.wikipedia.org/wiki/%E0%AA%B0%E0%AA%B5%E0%AA%BE%E0%AA%82%E0%AA%A1%E0%AA%BE, 0,  0,   1,   6, 12, 0,   3,   7,  4,  0, 0,  33,  8990
ht,Rwanda,https://ht.wikipedia.org/wiki/Rwanda, 0,  0,   1,   4,  1, 0,   6,   2,  2,  1, 0,  17,  4966
ha,Rwanda,https://ha.wikipedia.org/wiki/Ruwanda, 0,  0,   0,  12, 11, 0,  17,   8,  1,  0, 0,  49,  6124
hi,Rwanda,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%81%E0%A4%86%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%BE, 0,  0,   0,   4,  3, 0,   6,   3,  2,  1, 0,  19,  6879
hu,Rwanda,https://hu.wikipedia.org/wiki/Ruanda, 0,  0,   4,  11, 30, 0,  42,  28,  6,  3, 0, 124, 31974
is,Rwanda,https://is.wikipedia.org/wiki/R%C3%BAanda, 0,  0,   0,   0,  0, 0,   0,   0,  0,  0, 0,   0, 19631
ig,Rwanda,https://ig.wikipedia.org/wiki/Rwanda, 0,  0,   4,  14,  3, 0,  25,  22,  1,  0, 0,  69,  7250
id,Rwanda,https://id.wikipedia.org/wiki/Rwanda, 0,  3,  16, 153, 48, 0, 215, 105, 52, 10, 0, 602, 91439
ga,Rwanda,https://ga.wikipedia.org/wiki/Ruanda, 0,  0,   1,   3,  1, 0,   2,   5,  0,  0, 0,  12,  6896
it,Rwanda,https://it.wikipedia.org/wiki/Ruanda, 1,  1,   5,  46, 22, 0,  22,  36,  6,  3, 0, 142, 38849
ja,Rwanda,https://ja.wikipedia.org/wiki/%E3%83%AB%E3%83%AF%E3%83%B3%E3%83%80,17,  0,  15, 126, 12, 0,  27, 102, 20, 11, 0, 330, 24893
jw,Rwanda,https://jv.wikipedia.org/wiki/Rwanda, 0,  0,   2,   3,  5, 0,   3,  10,  0,  0, 0,  23,  7190
kn,Rwanda,https://kn.wikipedia.org/wiki/%E0%B2%B0%E0%B3%81%E0%B2%B5%E0%B2%BE%E0%B2%82%E0%B2%A1, 0,  0,   0,   0,  1, 0,   0,   2,  0,  0, 0,   3,  5831
kk,Rwanda,https://kk.wikipedia.org/wiki/%D0%A0%D1%83%D0%B0%D0%BD%D0%B4%D0%B0, 0,  0,   2,  18, 10, 0,  15,   7,  3,  0, 0,  55, 16019
ko,Rwanda,https://ko.wikipedia.org/wiki/%EB%A5%B4%EC%99%84%EB%8B%A4, 0,  0,   0,   6,  6, 1,   3,   4,  7,  0, 0,  27, 12379
ku,Rwanda,https://ku.wikipedia.org/wiki/Rwanda, 0,  0,   0,   2,  6, 0,   8,   4,  0,  0, 0,  20,  7238
ky,Rwanda,https://ky.wikipedia.org/wiki/%D0%A0%D1%83%D0%B0%D0%BD%D0%B4%D0%B0, 0,  0,   0,   9,  4, 0,   5,  12,  1,  0, 0,  31,  8520
la,Rwanda,https://la.wikipedia.org/wiki/Ruanda, 0,  0,  11,  30, 15, 0,  57,  48, 10,  0, 0, 171, 26419
lv,Rwanda,https://lv.wikipedia.org/wiki/Ruanda, 0,  0,   0,   4,  4, 0,   2,   2,  3,  2, 0,  17, 15055
lt,Rwanda,https://lt.wikipedia.org/wiki/Ruanda, 0,  0,   0,   7,  3, 0,   8,   2,  6,  0, 0,  26, 11727
lb,Rwanda,https://lb.wikipedia.org/wiki/Ruanda, 0,  3,   2,   7,  3, 0,   4,   5,  0,  0, 0,  24,  6044
mk,Rwanda,https://mk.wikipedia.org/wiki/%D0%A0%D1%83%D0%B0%D0%BD%D0%B4%D0%B0, 0,  0,   2,   3,  2, 0,   7,   6,  2,  0, 0,  22, 14612
mg,Rwanda,https://mg.wikipedia.org/wiki/Roanda, 0,  0,  11, 211, 31, 1, 100,  64, 15,  0, 0, 433, 40948
ms,Rwanda,https://ms.wikipedia.org/wiki/Rwanda, 0,  1,   4,  28, 23, 0,  20,  20,  1,  1, 0,  98, 20876
ml,Rwanda,https://ml.wikipedia.org/wiki/%E0%B4%B1%E0%B5%81%E0%B4%B5%E0%B4%BE%E0%B4%A3%E0%B5%8D%E0%B4%9F, 0,  0,   1,   4,  0, 0,   9,   2,  2,  0, 0,  18, 16898
mt,Rwanda,https://mt.wikipedia.org/wiki/Rwanda, 0,  0,   0,   1,  1, 0,   1,   1,  0,  0, 0,   4,  5220
mi,Rwanda,https://mi.wikipedia.org/wiki/R%C4%81wana, 0,  0,   2,   5,  1, 0,   8,  10,  0,  0, 0,  26,  4403
mr,Rwanda,https://mr.wikipedia.org/wiki/%E0%A4%B1%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%82%E0%A4%A1%E0%A4%BE, 0,  0,   0,   5,  3, 0,   5,   5,  2,  0, 0,  20,  6638
mn,Rwanda,https://mn.wikipedia.org/wiki/%D0%A0%D1%83%D0%B0%D0%BD%D0%B4%D0%B0, 0,  0,   0,   5,  7, 0,   8,   6,  2,  1, 0,  29,  8756
my,Rwanda,https://my.wikipedia.org/wiki/%E1%80%9B%E1%80%9D%E1%80%99%E1%80%BA%E1%80%92%E1%80%AB%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6, 0,  0,  15,  50, 12, 0,   5,  17, 25,  0, 0, 124,  6741
ne,Rwanda,https://ne.wikipedia.org/wiki/%E0%A4%B0%E0%A5%81%E0%A4%B5%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A1%E0%A4%BE, 0,  0,   0,   3,  1, 0,   4,   9,  3,  1, 0,  21,  7432
no,Rwanda,https://no.wikipedia.org/wiki/Rwanda, 0,  0,  23,  51, 30, 0,  46,  95, 18,  0, 0, 263,100019
ps,Rwanda,https://ps.wikipedia.org/wiki/%D8%B1%D8%A7%D9%88%D9%86%DA%89%D8%A7, 0,  0,   6,  12,  8, 0,  13,  13,  9,  0, 0,  61, 13675
fa,Rwanda,https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%A7%D9%86%D8%AF%D8%A7, 0,  0,   6,  45, 14, 0,  18,  31, 12,  0, 0, 126, 23268
pl,Rwanda,https://pl.wikipedia.org/wiki/Rwanda, 0,  0,   2,  20,  1, 0,  34,  11,  4,  0, 0,  72, 25348
pt,Rwanda,https://pt.wikipedia.org/wiki/Ruanda, 0,  0,  11,  51, 57, 0,  37,  75, 30,  2, 0, 263, 60854
pa,Rwanda,https://pa.wikipedia.org/wiki/%E0%A8%B0%E0%A8%B5%E0%A8%BE%E0%A8%82%E0%A8%A1%E0%A8%BE, 0,  0,   0,   8,  4, 0,   3,   5,  0,  0, 0,  20,  6432
ro,Rwanda,https://ro.wikipedia.org/wiki/Rwanda, 0,  0,   0,   1,  3, 0,   7,   7,  3,  0, 0,  21, 13251
ru,Rwanda,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B0%D0%BD%D0%B4%D0%B0, 4,137,  85, 456, 97,23, 638, 239, 39,  3, 0,1721,115680
sm,Rwanda,https://sm.wikipedia.org/wiki/Rwanda, 0,  0,   1,   0,  0, 0,   2,   2,  0,  0, 0,   5,  3966
gd,Rwanda,https://gd.wikipedia.org/wiki/Rubhanda, 0,  0,   0,   6,  2, 0,  12,   4,  0,  0, 0,  24,  6071
sr,Rwanda,https://sr.wikipedia.org/wiki/%D0%A0%D1%83%D0%B0%D0%BD%D0%B4%D0%B0, 0,  0,   0,  11,  2, 0,  19,   7,  2,  0, 0,  41, 49354
st,Rwanda,https://st.wikipedia.org/wiki/Rwanda, 0,  0,   0,   0,  1, 0,   2,   2,  0,  0, 0,   5,  4828
sn,Rwanda,https://sn.wikipedia.org/wiki/Rwanda, 0,  0,   0,   0,  0, 0,   2,   0,  1,  0, 0,   3,  6272
sd,Rwanda,https://sd.wikipedia.org/wiki/%D8%B1%D9%88%D8%A7%D9%86%DA%8A%D8%A7, 0,  0,   0,   3,  4, 0,   0,   3,  0,  0, 0,  10,  4045
si,Rwanda,https://si.wikipedia.org/wiki/%E0%B6%BB%E0%B7%94%E0%B7%80%E0%B6%B1%E0%B7%8A%E0%B6%A9%E0%B7%8F%E0%B7%80, 0,  0,   2,   2,  1, 0,   6,   4,  3,  0, 0,  18,  7108
sk,Rwanda,https://sk.wikipedia.org/wiki/Rwanda, 0,  0,   5,   6,  5, 0,   2,   6,  2,  2, 0,  28, 24049
sl,Rwanda,https://sl.wikipedia.org/wiki/Ruanda, 0,  0,   2,   3,  4, 0,   2,  13,  3,  0, 0,  27, 12959
so,Rwanda,https://so.wikipedia.org/wiki/Ruwanda, 0,  0,   1,  13,  8, 0,   5,  13,  2,  1, 0,  43,  8850
es,Rwanda,https://es.wikipedia.org/wiki/Ruanda, 0,  3,   8,  42, 19, 0,  13,  39,  9,  2, 0, 135, 35847
su,Rwanda,https://su.wikipedia.org/wiki/Rwanda, 0,  0,   0,   3,  3, 0,   1,   2,  1,  0, 0,  10, 11033
sw,Rwanda,https://sw.wikipedia.org/wiki/Rwanda, 0,  0,   2,  13, 15, 0,  78,  21, 14,  3, 0, 146, 41858
sv,Rwanda,https://sv.wikipedia.org/wiki/Rwanda, 0,  0,   7,  20,  9, 2,   9,  16,  6,  0, 1,  70, 35429
tg,Rwanda,https://tg.wikipedia.org/wiki/%D0%A0%D1%83%D0%B0%D0%BD%D0%B4%D0%B0, 0,  0,   0,   2,  6, 0,   3,   8,  3,  0, 0,  22,  9089
ta,Rwanda,https://ta.wikipedia.org/wiki/%E0%AE%89%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%BE, 0,  0,   0,   1,  0, 0,  11,   8,  0,  0, 0,  20, 12552
te,Rwanda,https://te.wikipedia.org/wiki/%E0%B0%B0%E0%B1%81%E0%B0%B5%E0%B0%BE%E0%B0%82%E0%B0%A1%E0%B0%BE, 0,  0,   6,  61,  6, 0,  30,  43,  8,  1, 0, 155, 77000
th,Rwanda,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%A3%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%94%E0%B8%B2, 0,  0,   5,  47, 52, 0,  56,  68,  6,  1, 0, 235, 58001
